yearmonth,SKU,net_sales,items_sold,avg_pvp,channel,brand,brand_type,sku_name,category,grossmargin,full%
202505,TOPDREAM1I,22313.879999999994,26,995.5384615384615,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.4646982057804382,NULL
202505,TOPDREAM1I,904.31,1,1049,Team_Coppel,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.49197730866627587,NULL
202505,TOPDREAM1I,10337.08,12,999.2483333333333,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.4666849826063066,1
202505,TOPDREAM1I,1903.4482758620688,2,994,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.5172865942028986,NULL
202506,TOPDREAM1I,18007.829999999994,21,994.7142857142857,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.4666650562560844,NULL
202506,TOPDREAM1I,904.31,1,1049,Team_Coppel,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.49197730866627587,NULL
202506,TOPDREAM1I,1722.85,2,999.25,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.4666860144527962,0
202506,TOPDREAM1I,3436.2155172413795,4,996.5025,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper Memory Foam 5cm Individual",Colchones,0.46521398591574026,NULL
202501,TOPDREAM2M,36724.99000000001,29,1469.0017241379312,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.5791201032321587,NULL
202501,TOPDREAM2M,3976.07,3,1537.4166666666667,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.5978466173885268,0
202501,TOPDREAM2M,1644.82,2,954,Team_PdVNAES,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.35191084738755607,NULL
202501,TOPDREAM2M,1886.29,2,1094.05,Team_Sitioweb,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.43488010857291287,NULL
202502,TOPDREAM2M,100.01,2,58.005,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,-9.658834116588341,NULL
202502,TOPDREAM2M,21786.270000000004,18,1404.008333333333,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.5596373312182396,NULL
202502,TOPDREAM2M,1180.17,1,1369,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.5483786234186601,0
202503,TOPDREAM2M,1193.97,1,1385.01,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.5535901237049508,NULL
202504,TOPDREAM2M,21491.460000000003,18,1385.0099999999993,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.5550632669907024,NULL
202504,TOPDREAM2M,1637.07,1,1899,Team_Coppel,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.6755544967533459,NULL
202504,TOPDREAM2M,16321.029999999999,18,1051.7977777777778,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.4139950113442596,0
202504,TOPDREAM2M,697.41,1,809,Team_PdVNAES,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.23575801895585088,NULL
202504,TOPDREAM2M,861.21,1,999,Team_Sitioweb,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.3811149429291346,NULL
202505,TOPDREAM2M,344.82,1,399.99,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,-0.5403398874775245,NULL
202505,TOPDREAM2M,75329.46000000005,78,1120.2846153846149,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.4500316343698733,NULL
202505,TOPDREAM2M,8870.699999999999,10,1029,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.40124341934683866,0
202506,TOPDREAM2M,11099.170000000002,11,1170.4554545454546,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.4860759858620058,NULL
202506,TOPDREAM2M,1012.53,1,1174.53,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm Matrimonial",Colchones,0.4925187401854759,0
202501,TOPDREAM4K,862.07,1,1000,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.11703225956128864,NULL
202501,TOPDREAM4K,2069,2,1200.02,Sales,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.25498308361527305,NULL
202501,TOPDREAM4K,12062.960000000001,7,1999,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.566319128970004,NULL
202501,TOPDREAM4K,3274.14,2,1899,Team_Coppel,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5350351542695181,NULL
202501,TOPDREAM4K,1550.86,1,1799,Team_Elektra,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5091884502791999,NULL
202501,TOPDREAM4K,39904.729999999996,23,2012.5869565217392,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5724471760615848,0
202501,TOPDREAM4K,1033.62,1,1199,Team_PdVNAES,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.2635784911282676,NULL
202501,TOPDREAM4K,1464.66,1,1699.01,Team_Sitioweb,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.4803025958242869,NULL
202502,TOPDREAM4K,798,1,925.68,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.046140350877193044,NULL
202502,TOPDREAM4K,11717.28,8,1699.01,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.480302595824287,NULL
202502,TOPDREAM4K,3274.14,2,1899,Team_Coppel,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5350351542695181,NULL
202502,TOPDREAM4K,1550.86,1,1799,Team_Elektra,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5091884502791999,NULL
202502,TOPDREAM4K,37176.74999999999,25,1725.0004,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.4881343850659351,0
202502,TOPDREAM4K,1033.62,1,1199,Team_PdVNAES,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.2635784911282676,NULL
202502,TOPDREAM4K,2530.61,2,1467.75,Team_Sitioweb,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.39842172440636847,NULL
202502,TOPDREAM4K,8787.98275862069,6,1699.01,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.48030394170722956,NULL
202503,TOPDREAM4K,3103.44,3,1199.9966666666667,Sales,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.26419070450854537,NULL
202503,TOPDREAM4K,51263.10000000004,35,1699.0100000000004,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.48030259582428636,NULL
202503,TOPDREAM4K,1507.76,1,1749,Team_Coppel,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.49515838064413437,NULL
202503,TOPDREAM4K,4471.55,3,1728.9966666666667,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.4893180217150653,0
202503,TOPDREAM4K,1335.34,1,1548.99,Team_Sitioweb,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.429972890799347,NULL
202503,TOPDREAM4K,9305.172413793105,6,1599,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5091891050583659,NULL
202504,TOPDREAM4K,10252.62,7,1699.01,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.4880245244630153,NULL
202504,TOPDREAM4K,28563.95000000001,19,1743.9063157894734,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.49962207607841336,0
202504,TOPDREAM4K,3015.5172413793107,2,1749,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.49890851915380224,NULL
202505,TOPDREAM4K,46169.820000000014,43,1245.5125581395348,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.31237592002741194,NULL
202505,TOPDREAM4K,1657.76,1,1923,Team_Elektra,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5573303735160698,NULL
202505,TOPDREAM4K,37233.08,25,1727.616,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.5033918762562752,0
202505,TOPDREAM4K,2630.7,2,1525.81,Team_Sitioweb,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.4360018246094195,NULL
202505,TOPDREAM4K,15096.568965517241,11,1372.0018181818182,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.46104707509470644,NULL
202506,TOPDREAM4K,1033.62,1,1199,Team_Amazon,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.2900292177008958,NULL
202506,TOPDREAM4K,5603.44827586207,5,1300,Team_Walmart,ColorDreams,propia,"Colchoneta Cubre Colchon Topper 5cm King Size",Colchones,0.3451889230769231,NULL
202501,TOPPER1I,0.03,3,0.01,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,-32162.666666666668,NULL
202501,TOPPER1I,5458.2490689432325,9,703.5086320919706,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.4696626524788146,NULL
202501,TOPPER1I,1463.8,2,849,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5605478890558819,NULL
202501,TOPPER1I,3435.2194605657337,5,796.9716441078473,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5318581480860741,NULL
202501,TOPPER1I,8156.806634482761,10,946.1892821322401,Team_Liverpool,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.6056894390014002,NULL
202501,TOPPER1I,44281.38317942023,67,766.6639229213483,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5133489865778359,0.04477611940298507
202501,TOPPER1I,1720.7,4,499.005,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.2523101063520661,NULL
202501,TOPPER1I,3060.345769800071,5,709.9990660245585,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.47450872516765946,NULL
202502,TOPPER1I,828.2283050847458,1,960.7434243333959,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.6116650469134953,NULL
202502,TOPPER1I,1490.7558479788188,2,864.6399295348886,Team_Liverpool,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5685007703493915,NULL
202502,TOPPER1I,1325.86,2,769,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5148356538397719,0
202502,TOPPER1I,430.18,1,499.01,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.2523129852619834,NULL
202503,TOPPER1I,2325,3,899,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5764,NULL
202503,TOPPER1I,7546.210000000001,10,875.3599999999999,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5684906728013135,0.2
202503,TOPPER1I,697.5,1,809.1,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5245591397849463,NULL
202504,TOPPER1I,1724.02,6,333.31,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,-0.08367072307745847,NULL
202504,TOPPER1I,5425,7,899,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5900129032258065,NULL
202504,TOPPER1I,775,1,899,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5721032258064516,NULL
202504,TOPPER1I,3998.698775036385,6,773.0818869163,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5084826063243247,NULL
202504,TOPPER1I,11427.631597638985,15,883.7406778060106,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5859684520301184,0.9333333333333333
202504,TOPPER1I,541.9926186686176,1,628.7103437707009,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.4329627573989045,NULL
202505,TOPPER1I,0.060000000000000005,6,0.01,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,-30731.999999999996,NULL
202505,TOPPER1I,6278.429999999999,9,809.2222222222222,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5594487793923003,NULL
202505,TOPPER1I,628.4064868552445,1,728.9527401797454,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5109375755524393,NULL
202505,TOPPER1I,21695.08662143571,34,740.1847925940516,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5183600700780004,0.6470588235294118
202505,TOPPER1I,1644.8275862068967,2,854,Team_Walmart,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.6263073375262055,NULL
202506,TOPPER1I,631.1,3,244.02666666666664,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,-0.4609253684043732,NULL
202506,TOPPER1I,7748.2800000000025,12,749,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5240285585962303,NULL
202506,TOPPER1I,2634.48,4,764,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5333728098144604,NULL
202506,TOPPER1I,3124.9260122796436,5,724.9817037857291,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5082603575375505,NULL
202506,TOPPER1I,23319.626544831703,36,751.4074187825054,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5255550092652717,0.6666666666666666
202506,TOPPER1I,4143.6045002814435,9,534.0636272738434,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.33247248867209,NULL
202506,TOPPER1I,5897.413793103449,9,760.1111111111111,Team_Walmart,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Individual Memory Foam 5cm",Colchones,0.5309859377284023,NULL
202505,TOPPER1IL,0.01,1,0.01,"Salderos / Facebook",ColorDreams,propia,"Topper 5cm 5 zonas INDIVIDUAL LAVANDA ColorDreams",Colchones,-1089,NULL
202501,TOPPER2M,431.12,9,55.565555555555555,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,-7.572462423455186,NULL
202501,TOPPER2M,2454.3,3,949,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.49805647231389805,NULL
202501,TOPPER2M,3444.84,4,999,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5231824990420455,NULL
202501,TOPPER2M,1751.3340944158513,2,1015.7732667157961,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5310546385074895,NULL
202501,TOPPER2M,1434.708057509061,1,1664.262631111538,Team_Liverpool,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.7137814917461655,NULL
202501,TOPPER2M,20598.24,26,919,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.4816722205392307,0
202501,TOPPER2M,568.552726852294,1,659.5219701501541,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.27774508747245635,NULL
202501,TOPPER2M,1056.572726852294,2,612.810985075077,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.2226943028836928,NULL
202502,TOPPER2M,0.01,1,0.01,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,-41063,NULL
202502,TOPPER2M,1082.3367435638686,1,1255.512003942644,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.6205986700147835,NULL
202502,TOPPER2M,792.24,1,919,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.48167222053923053,0
202502,TOPPER2M,559.48,1,649,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.2660327446914993,NULL
202503,TOPPER2M,7880.169999999998,9,1015.6666666666666,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5172896016202696,NULL
202503,TOPPER2M,904.31,1,1049,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5309683626190134,NULL
202503,TOPPER2M,2164.673487127737,2,1255.512003942644,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.6081164179981746,NULL
202503,TOPPER2M,3479.4900000000002,4,1009.05,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5123998057186542,0.75
202503,TOPPER2M,2926.5427750420954,4,848.6959092451525,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.42027158650513974,NULL
202504,TOPPER2M,1593.01,4,461.9725,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,-0.022071424535941374,NULL
202504,TOPPER2M,17491.190000000002,21,966.1809523809521,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5064126568861238,NULL
202504,TOPPER2M,1808.62,2,1049,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5435801882097953,NULL
202504,TOPPER2M,811.684272136303,1,941.5523742695548,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.4774445993838672,NULL
202504,TOPPER2M,23334.503324728357,27,1002.5172890933223,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5277953917997836,0.9259259259259259
202504,TOPPER2M,559.48,1,649,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.2826553227997427,NULL
202504,TOPPER2M,3833.2356560512544,5,889.3088963882567,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.4526973585127404,NULL
202504,TOPPER2M,6028.456896551725,7,999.0014285714286,Team_Walmart,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5301965248154943,NULL
202505,TOPPER2M,344.84999999999997,4,100.005,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,-3.6552414093083954,NULL
202505,TOPPER2M,9101.72,12,879.8333333333334,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.47086045274959015,NULL
202505,TOPPER2M,4521.549999999999,5,1049,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5561920138005773,NULL
202505,TOPPER2M,885.5174442550946,1,1027.1997215754986,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5467734683221166,NULL
202505,TOPPER2M,58445.94993546271,79,858.1931144480739,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.4575182705557809,0.810126582278481
202505,TOPPER2M,559.48,1,649,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.2826553227997427,NULL
202505,TOPPER2M,3428.9180865449257,5,795.5091801190388,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.414771671602687,NULL
202505,TOPPER2M,10903.448275862069,12,944,Team_Walmart,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5582975332068312,NULL
202506,TOPPER2M,10814.650000000001,15,836.3333333333334,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.4433384344384701,NULL
202506,TOPPER2M,6735.347221275472,8,976.6248259846866,Team_Coppel,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.5233029724350298,NULL
202506,TOPPER2M,2299.14,3,889,Team_Elektra,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.476317231660534,NULL
202506,TOPPER2M,47761.479439950905,64,865.6749309678329,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.46220761372574515,0.984375
202506,TOPPER2M,5034.886863855948,9,648.9417817523952,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.2825936117989119,NULL
202506,TOPPER2M,5261.206896551725,7,871.8571428571429,Team_Walmart,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Matrimonial 5cm",Colchones,0.4660198590856956,NULL
202501,TOPPER3Q,452.540010353498,1,524.9469999506977,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,-0.06958498458932681,NULL
202501,TOPPER3Q,1552,2,900.16,Sales,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.37625000000000003,NULL
202501,TOPPER3Q,21703.44,24,1049,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.4647522850448286,NULL
202501,TOPPER3Q,49565.59999999998,54,1064.7407407407406,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.472666560410177,0
202501,TOPPER3Q,3874.1400000000003,6,749,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.2503678235685856,NULL
202501,TOPPER3Q,861.21,1,999,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.43797680008360335,NULL
202502,TOPPER3Q,37292.21000000001,41,1055.0975609756097,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.46784958574458313,NULL
202502,TOPPER3Q,6812.959999999999,7,1129,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.5026875249524436,0
202502,TOPPER3Q,1291.38,2,749,Team_PdVNAES,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.25036782356858567,NULL
202502,TOPPER3Q,826.72,1,959,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.4145297077607897,NULL
202503,TOPPER3Q,8872.4,8,1286.5,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.5635701726703035,NULL
202504,TOPPER3Q,5814.650000000001,5,1349,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.5837875022572296,NULL
202504,TOPPER3Q,1199.25,1,1391.13,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.609347508859704,0
202505,TOPPER3Q,500,1,580,"Salderos / Facebook",ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.06301999999999998,NULL
202505,TOPPER3Q,8255.16,8,1197,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.5459906288915054,NULL
202505,TOPPER3Q,11179.19,13,997.5300000000001,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.4552047151895619,0
202505,TOPPER3Q,1748.81,2,1014.31,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.4642185257403606,NULL
202506,TOPPER3Q,22013.809999999994,25,1021.44,Team_Amazon,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.46795897666056,NULL
202506,TOPPER3Q,37984.27999999997,43,1024.6897674418608,Team_MercadoLibre,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.46964718035987585,0.9069767441860465
202506,TOPPER3Q,773.6731878913376,1,897.4598900557116,Team_Sitioweb,ColorDreams,propia,"Colchoneta Topper Cubrecolchon Queen Size 5cm",Colchones,0.39446008039017194,NULL
